,pa_id,poi_common_id,poi_branch,poi_addr_city,poi_postcode,poi_city,poi_addr_street,poi_addr_housenumber,poi_conscriptionnumber,poi_geom,original,poi_website,poi_description,poi_fuel_adblue,poi_fuel_octane_100,poi_fuel_octane_98,poi_fuel_octane_95,poi_fuel_diesel_gtl,poi_fuel_diesel,poi_fuel_lpg,poi_fuel_e85,poi_rent_lpg_bottles,poi_compressed_air,poi_restaurant,poi_food,poi_truck,poi_ref,poi_phone,poi_email,poi_authentication_app,poi_authentication_none,poi_authentication_membership_card,poi_capacity,poi_fee,poi_parking_fee,poi_motorcar,poi_socket_chademo,poi_socket_chademo_output,poi_socket_type2_combo,poi_socket_type2_combo_output,poi_socket_type2_cable,poi_socket_type2_cable_output,poi_socket_type2,poi_socket_type2_output,poi_manufacturer,poi_model,poi_opening_hours_nonstop,poi_opening_hours_mo_open,poi_opening_hours_tu_open,poi_opening_hours_we_open,poi_opening_hours_th_open,poi_opening_hours_fr_open,poi_opening_hours_sa_open,poi_opening_hours_su_open,poi_opening_hours_mo_close,poi_opening_hours_tu_close,poi_opening_hours_we_close,poi_opening_hours_th_close,poi_opening_hours_fr_close,poi_opening_hours_sa_close,poi_opening_hours_su_close,poi_opening_hours_summer_mo_open,poi_opening_hours_summer_tu_open,poi_opening_hours_summer_we_open,poi_opening_hours_summer_th_open,poi_opening_hours_summer_fr_open,poi_opening_hours_summer_sa_open,poi_opening_hours_summer_su_open,poi_opening_hours_summer_mo_close,poi_opening_hours_summer_tu_close,poi_opening_hours_summer_we_close,poi_opening_hours_summer_th_close,poi_opening_hours_summer_fr_close,poi_opening_hours_summer_sa_close,poi_opening_hours_summer_su_close,poi_opening_hours_lunch_break_start,poi_opening_hours_lunch_break_stop,poi_public_holiday_open,poi_opening_hours,poi_created,poi_updated,poi_deleted,poi_lat,poi_lon,pc_id,poi_name,poi_type,poi_tags,poi_url_base,poi_code,poi_search_name,poi_search_avoid_name,preserve_original_name,preserve_original_post_code,osm_search_distance_perfect,osm_search_distance_safe,osm_search_distance_unsafe,osm_id,osm_node,osm_version,osm_changeset,osm_timestamp,osm_live_tags,osm_nodes,poi_distance,poi_new
4602,5206,18,12081 számú MOL töltőállomás,48,1033,Budapest,Mozaik,3,,POINT (47.55338 19.04642),Mozaik 3,,,,,,,,,,,,,,,,,+36 1 767 8272,uzleti.ugyfelszolgalat@posta.hu,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,,,,,,,,,,,,,,,,,False,,2022-06-01 13:20:40.601754+00:00,,,47.5510143,19.044781,18,PostaPont,post_office,"{'payment:debit_cards': 'yes', 'ref:vatin:hu': '10901232-2-44', 'ref:vatin': 'HU10901232', 'brand': 'Magyar Posta', 'contact:facebook': 'https://www.facebook.com/MagyarPosta', 'payment:cash': 'yes', 'phone': '+3617678200', 'contact:instagram': 'https://www.instagram.com/magyar_posta_zrt', 'operator': 'Magyar Posta Zrt.', 'contact:email': 'ugyfelszolgalat@posta.hu', 'brand:wikidata': 'Q145614', 'brand:wikipedia': 'hu:Magyar Posta Zrt.', 'operator:addr': '1138 Budapest, Dunavirág utca 2-6.', 'contact:youtube': 'https://www.youtube.com/user/magyarpostaofficial', 'amenity': 'post_office'}",https://www.posta.hu,hupostapp,(postapont|posta),,False,True,2000.0,300.0,220.0,9127083087,OSM_object_type.node,1,0,2021-09-27 15:58:36.000000,"{'name': 'Easybox emag csomagposta', 'amenity': 'post_office', 'opening_hours': '24/7'}",,290.3915461,False
4746,4238,18,61800 számú MOL töltőállomás,1378,3533,Miskolc,Andrássy utca,43,,POINT (48.1012 20.72887),Újgyőri 3,,,,,,,,,,,,,,,,,+36 1 767 8272,uzleti.ugyfelszolgalat@posta.hu,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,,,,,,,,,,,,,,,,,False,,2022-06-01 13:20:40.601754+00:00,,,48.1013568,20.7315898,18,PostaPont,post_office,"{'payment:debit_cards': 'yes', 'ref:vatin:hu': '10901232-2-44', 'ref:vatin': 'HU10901232', 'brand': 'Magyar Posta', 'contact:facebook': 'https://www.facebook.com/MagyarPosta', 'payment:cash': 'yes', 'phone': '+3617678200', 'contact:instagram': 'https://www.instagram.com/magyar_posta_zrt', 'operator': 'Magyar Posta Zrt.', 'contact:email': 'ugyfelszolgalat@posta.hu', 'brand:wikidata': 'Q145614', 'brand:wikipedia': 'hu:Magyar Posta Zrt.', 'operator:addr': '1138 Budapest, Dunavirág utca 2-6.', 'contact:youtube': 'https://www.youtube.com/user/magyarpostaofficial', 'amenity': 'post_office'}",https://www.posta.hu,hupostapp,(postapont|posta),,False,True,2000.0,300.0,220.0,6013694657,OSM_object_type.node,3,0,2022-05-18 18:24:29.000000,"{'ref:vatin': 'HU10901232', 'branch': 'Miskolc 9. számú - Újdiósgyőr posta', 'payment:cash': 'yes', 'addr:postcode': '3509', 'addr:city': 'Miskolc', 'operator:wikidata': 'Q145614', 'operator': 'Magyar Posta', 'operator:addr': '1138 Budapest, Dunavirág utca 2-6.', 'brand:wikidata': 'Q145614', 'brand:wikipedia': 'hu:Magyar Posta Zrt.', 'contact:youtube': 'https://www.youtube.com/user/magyarpostaofficial', 'amenity': 'post_office', 'addr:street': 'Andrássy utca', 'payment:debit_cards': 'yes', 'ref:vatin:hu': '10901232-2-44', 'contact:instagram': 'https://www.instagram.com/magyar_posta_zrt', 'brand': 'Magyar Posta', 'contact:facebook': 'https://www.facebook.com/MagyarPosta', 'opening_hours': 'Mo-Fr 08:00-16:00', 'contact:email': 'ugyfelszolgalat@posta.hu', 'contact:website': 'https://www.posta.hu', 'addr:housenumber': '43', 'source:www.posta.hu:date': '2020-10-30', 'contact:phone': '+3617678200', 'description': 'MPL Csomagautomata. 24/7'}",,202.71767908,False
4747,4271,18,70250 számú Coop üzlet,1379,3534,Miskolc,Árpád út,62/A,,POINT (48.10475 20.68272),Árpád út 62/A,,,,,,,,,,,,,,,,,+36 1 767 8272,uzleti.ugyfelszolgalat@posta.hu,,,,,,,,,,,,,,,,,,,06:40:00,06:40:00,06:40:00,06:40:00,06:40:00,06:40:00,,06:40:00,06:40:00,06:40:00,06:40:00,06:40:00,06:40:00,,,,,,,,,,,,,,,,,,False,,2022-06-01 13:20:40.601754+00:00,,,48.10475,20.68272,18,PostaPont,post_office,"{'payment:debit_cards': 'yes', 'ref:vatin:hu': '10901232-2-44', 'ref:vatin': 'HU10901232', 'brand': 'Magyar Posta', 'contact:facebook': 'https://www.facebook.com/MagyarPosta', 'payment:cash': 'yes', 'phone': '+3617678200', 'contact:instagram': 'https://www.instagram.com/magyar_posta_zrt', 'operator': 'Magyar Posta Zrt.', 'contact:email': 'ugyfelszolgalat@posta.hu', 'brand:wikidata': 'Q145614', 'brand:wikipedia': 'hu:Magyar Posta Zrt.', 'operator:addr': '1138 Budapest, Dunavirág utca 2-6.', 'contact:youtube': 'https://www.youtube.com/user/magyarpostaofficial', 'amenity': 'post_office'}",https://www.posta.hu,hupostapp,(postapont|posta),,False,True,2000.0,300.0,220.0,,,,,2022-06-08 15:28:46.243493,,,,True
4748,4273,18,70251 számú Coop üzlet,1379,3534,Miskolc,Kandó Kálmán,13-15,,POINT (48.09772 20.70467),Kandó Kálmán 13-15,,,,,,,,,,,,,,,,,+36 1 767 8272,uzleti.ugyfelszolgalat@posta.hu,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,,,,,,,,,,,,,,,,,,False,,2022-06-01 13:20:40.601754+00:00,,,48.09772,20.70467,18,PostaPont,post_office,"{'payment:debit_cards': 'yes', 'ref:vatin:hu': '10901232-2-44', 'ref:vatin': 'HU10901232', 'brand': 'Magyar Posta', 'contact:facebook': 'https://www.facebook.com/MagyarPosta', 'payment:cash': 'yes', 'phone': '+3617678200', 'contact:instagram': 'https://www.instagram.com/magyar_posta_zrt', 'operator': 'Magyar Posta Zrt.', 'contact:email': 'ugyfelszolgalat@posta.hu', 'brand:wikidata': 'Q145614', 'brand:wikipedia': 'hu:Magyar Posta Zrt.', 'operator:addr': '1138 Budapest, Dunavirág utca 2-6.', 'contact:youtube': 'https://www.youtube.com/user/magyarpostaofficial', 'amenity': 'post_office'}",https://www.posta.hu,hupostapp,(postapont|posta),,False,True,2000.0,300.0,220.0,,,,,2022-06-08 15:28:46.243493,,,,True
4749,7024,18,70297 számú Coop üzlet,1379,3534,Miskolc,Kiss tábornok utca,30,,POINT (48.10106 20.71326),Kiss Tábornok 4,,,,,,,,,,,,,,,,,+36 1 767 8272,uzleti.ugyfelszolgalat@posta.hu,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,07:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,07:00:00,,,,,,,,,,,,,,,,,False,,2022-06-01 13:20:40.601754+00:00,,,48.100449,20.7099794,18,PostaPont,post_office,"{'payment:debit_cards': 'yes', 'ref:vatin:hu': '10901232-2-44', 'ref:vatin': 'HU10901232', 'brand': 'Magyar Posta', 'contact:facebook': 'https://www.facebook.com/MagyarPosta', 'payment:cash': 'yes', 'phone': '+3617678200', 'contact:instagram': 'https://www.instagram.com/magyar_posta_zrt', 'operator': 'Magyar Posta Zrt.', 'contact:email': 'ugyfelszolgalat@posta.hu', 'brand:wikidata': 'Q145614', 'brand:wikipedia': 'hu:Magyar Posta Zrt.', 'operator:addr': '1138 Budapest, Dunavirág utca 2-6.', 'contact:youtube': 'https://www.youtube.com/user/magyarpostaofficial', 'amenity': 'post_office'}",https://www.posta.hu,hupostapp,(postapont|posta),,False,True,2000.0,300.0,220.0,1328532015,OSM_object_type.node,3,0,2020-10-30 13:22:31.000000,"{'ref:vatin': 'HU10901232', 'branch': 'Miskolc 10. számú posta', 'payment:cash': 'yes', 'addr:postcode': '3510', 'addr:city': 'Miskolc', 'operator': 'Magyar Posta Zrt.', 'operator:addr': '1138 Budapest, Dunavirág utca 2-6.', 'brand:wikipedia': 'hu:Magyar Posta Zrt.', 'brand:wikidata': 'Q145614', 'contact:website': 'https://www.posta.hu', 'contact:youtube': 'https://www.youtube.com/user/magyarpostaofficial', 'amenity': 'post_office', 'addr:street': 'Kiss tábornok utca', 'payment:debit_cards': 'yes', 'ref:vatin:hu': '10901232-2-44', 'contact:instagram': 'https://www.instagram.com/magyar_posta_zrt', 'brand': 'Magyar Posta', 'contact:facebook': 'https://www.facebook.com/MagyarPosta', 'opening_hours': 'Mo-Fr 08:00-19:00; Sa 08:00-12:00', 'name': 'Posta', 'contact:email': 'ugyfelszolgalat@posta.hu', 'addr:housenumber': '30', 'source:www.posta.hu:date': '2020-10-30', 'contact:phone': '+3617678200'}",,252.90918385,False
4750,7025,18,70298 számú Coop üzlet,1380,3535,Miskolc,Fényesvölgyi,11,,POINT (48.1001 20.67897),Fényesvölgyi 11,,,,,,,,,,,,,,,,,+36 1 767 8272,uzleti.ugyfelszolgalat@posta.hu,,,,,,,,,,,,,,,,,,,07:00:00,07:00:00,07:00:00,07:00:00,07:00:00,07:00:00,07:00:00,07:00:00,07:00:00,07:00:00,07:00:00,07:00:00,07:00:00,07:00:00,,,,,,,,,,,,,,,,,False,,2022-06-01 13:20:40.601754+00:00,,,48.1001,20.67897,18,PostaPont,post_office,"{'payment:debit_cards': 'yes', 'ref:vatin:hu': '10901232-2-44', 'ref:vatin': 'HU10901232', 'brand': 'Magyar Posta', 'contact:facebook': 'https://www.facebook.com/MagyarPosta', 'payment:cash': 'yes', 'phone': '+3617678200', 'contact:instagram': 'https://www.instagram.com/magyar_posta_zrt', 'operator': 'Magyar Posta Zrt.', 'contact:email': 'ugyfelszolgalat@posta.hu', 'brand:wikidata': 'Q145614', 'brand:wikipedia': 'hu:Magyar Posta Zrt.', 'operator:addr': '1138 Budapest, Dunavirág utca 2-6.', 'contact:youtube': 'https://www.youtube.com/user/magyarpostaofficial', 'amenity': 'post_office'}",https://www.posta.hu,hupostapp,(postapont|posta),,False,True,2000.0,300.0,220.0,,,,,2022-06-08 15:28:46.243493,,,,True
4751,7026,18,70299 számú Coop üzlet,1380,3535,Miskolc,Árpád út,2,,POINT (48.10329 20.68893),Kuruc 47/A,,,,,,,,,,,,,,,,,+36 1 767 8272,uzleti.ugyfelszolgalat@posta.hu,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:30:00,07:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:30:00,07:00:00,,,,,,,,,,,,,,,,,False,,2022-06-01 13:20:40.601754+00:00,,,48.1012497,20.6911771,18,PostaPont,post_office,"{'payment:debit_cards': 'yes', 'ref:vatin:hu': '10901232-2-44', 'ref:vatin': 'HU10901232', 'brand': 'Magyar Posta', 'contact:facebook': 'https://www.facebook.com/MagyarPosta', 'payment:cash': 'yes', 'phone': '+3617678200', 'contact:instagram': 'https://www.instagram.com/magyar_posta_zrt', 'operator': 'Magyar Posta Zrt.', 'contact:email': 'ugyfelszolgalat@posta.hu', 'brand:wikidata': 'Q145614', 'brand:wikipedia': 'hu:Magyar Posta Zrt.', 'operator:addr': '1138 Budapest, Dunavirág utca 2-6.', 'contact:youtube': 'https://www.youtube.com/user/magyarpostaofficial', 'amenity': 'post_office'}",https://www.posta.hu,hupostapp,(postapont|posta),,False,True,2000.0,300.0,220.0,1327793179,OSM_object_type.node,3,0,2020-10-30 13:22:31.000000,"{'ref:vatin': 'HU10901232', 'branch': 'Miskolc 11. számú - Diósgyőr posta', 'payment:cash': 'yes', 'addr:postcode': '3511', 'addr:city': 'Miskolc', 'operator': 'Magyar Posta Zrt.', 'operator:addr': '1138 Budapest, Dunavirág utca 2-6.', 'brand:wikipedia': 'hu:Magyar Posta Zrt.', 'brand:wikidata': 'Q145614', 'contact:website': 'https://www.posta.hu', 'contact:youtube': 'https://www.youtube.com/user/magyarpostaofficial', 'amenity': 'post_office', 'addr:street': 'Árpád út', 'payment:debit_cards': 'yes', 'ref:vatin:hu': '10901232-2-44', 'contact:instagram': 'https://www.instagram.com/magyar_posta_zrt', 'brand': 'Magyar Posta', 'contact:facebook': 'https://www.facebook.com/MagyarPosta', 'opening_hours': 'Mo-Fr 08:00-16:00', 'name': 'Posta', 'contact:email': 'ugyfelszolgalat@posta.hu', 'addr:housenumber': '2', 'source:www.posta.hu:date': '2020-10-30', 'contact:phone': '+36 46 532 509'}",,281.62632498,False
4752,4424,18,70073 számú Coop üzlet,1390,3553,Kistokaj,Széchenyi utca,45,,POINT (48.04126 20.83896),Széchenyi István 118,,,,,,,,,,,,,,,,,+36 1 767 8272,uzleti.ugyfelszolgalat@posta.hu,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,07:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,07:00:00,,,,,,,,,,,,,,,,,False,,2022-06-01 13:20:40.601754+00:00,,,48.04331,20.840141,18,PostaPont,post_office,"{'payment:debit_cards': 'yes', 'ref:vatin:hu': '10901232-2-44', 'ref:vatin': 'HU10901232', 'brand': 'Magyar Posta', 'contact:facebook': 'https://www.facebook.com/MagyarPosta', 'payment:cash': 'yes', 'phone': '+3617678200', 'contact:instagram': 'https://www.instagram.com/magyar_posta_zrt', 'operator': 'Magyar Posta Zrt.', 'contact:email': 'ugyfelszolgalat@posta.hu', 'brand:wikidata': 'Q145614', 'brand:wikipedia': 'hu:Magyar Posta Zrt.', 'operator:addr': '1138 Budapest, Dunavirág utca 2-6.', 'contact:youtube': 'https://www.youtube.com/user/magyarpostaofficial', 'amenity': 'post_office'}",https://www.posta.hu,hupostapp,(postapont|posta),,False,True,2000.0,300.0,220.0,3437756618,OSM_object_type.node,3,0,2022-01-24 20:18:11.000000,"{'ref:vatin': 'HU10901232', 'branch': 'Kistokaj posta', 'payment:cash': 'yes', 'addr:postcode': '3553', 'addr:city': 'Kistokaj', 'payment:visa': 'yes', 'operator:wikidata': 'Q145614', 'url': 'http://turistautak.hu/poi.php?id=71990', 'operator:addr': '1138 Budapest, Dunavirág utca 2-6.', 'source': 'turistautak.hu;website', 'brand:wikidata': 'Q145614', 'contact:website': 'https://www.posta.hu', 'contact:youtube': 'https://www.youtube.com/user/magyarpostaofficial', 'source:date': '2020-10-30', 'amenity': 'post_office', 'brand:wikipedia': 'hu:Magyar Posta Zrt.', 'ref:vatin:hu': '10901232-2-44', 'contact:instagram': 'https://www.instagram.com/magyar_posta_zrt', 'brand': 'Magyar Posta', 'contact:facebook': 'https://www.facebook.com/MagyarPosta', 'payment:mastercard': 'yes', 'opening_hours': 'Mo,Tu,Th 08:00-12:00,12:30-15:30; We 08:00-12:00,12:30-17:00; Fr 08:00-12:00,12:30-14:00; PH off', 'name': 'Posta', 'operator:wikipedia': 'hu:Magyar Posta Zrt.', 'contact:email': 'ugyfelszolgalat@posta.hu', 'payment:maestro': 'yes', 'addr:housenumber': '45', 'operator': 'Magyar Posta', 'contact:phone': '+3617678200', 'addr:street': 'Széchenyi utca'}",,244.27412345,False
4753,4833,18,70074 számú Coop üzlet,1398,3561,Felsőzsolca,Bólyai János,2,,POINT (48.11102 20.85776),Bólyai János 2,,,,,,,,,,,,,,,,,+36 1 767 8272,uzleti.ugyfelszolgalat@posta.hu,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,07:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,07:00:00,,,,,,,,,,,,,,,,,False,,2022-06-01 13:20:40.601754+00:00,,,48.11102,20.85776,18,PostaPont,post_office,"{'payment:debit_cards': 'yes', 'ref:vatin:hu': '10901232-2-44', 'ref:vatin': 'HU10901232', 'brand': 'Magyar Posta', 'contact:facebook': 'https://www.facebook.com/MagyarPosta', 'payment:cash': 'yes', 'phone': '+3617678200', 'contact:instagram': 'https://www.instagram.com/magyar_posta_zrt', 'operator': 'Magyar Posta Zrt.', 'contact:email': 'ugyfelszolgalat@posta.hu', 'brand:wikidata': 'Q145614', 'brand:wikipedia': 'hu:Magyar Posta Zrt.', 'operator:addr': '1138 Budapest, Dunavirág utca 2-6.', 'contact:youtube': 'https://www.youtube.com/user/magyarpostaofficial', 'amenity': 'post_office'}",https://www.posta.hu,hupostapp,(postapont|posta),,False,True,2000.0,300.0,220.0,,,,,2022-06-08 15:28:46.243493,,,,True
4754,4425,18,70075 számú Coop üzlet,1398,3561,Felsőzsolca,Kőrösi Csoma Sándor,57,,POINT (48.1014 20.86923),Kőrösi Csoma Sándor 57,,,,,,,,,,,,,,,,,+36 1 767 8272,uzleti.ugyfelszolgalat@posta.hu,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,07:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,07:00:00,,,,,,,,,,,,,,,,,False,,2022-06-01 13:20:40.601754+00:00,,,48.1014,20.86923,18,PostaPont,post_office,"{'payment:debit_cards': 'yes', 'ref:vatin:hu': '10901232-2-44', 'ref:vatin': 'HU10901232', 'brand': 'Magyar Posta', 'contact:facebook': 'https://www.facebook.com/MagyarPosta', 'payment:cash': 'yes', 'phone': '+3617678200', 'contact:instagram': 'https://www.instagram.com/magyar_posta_zrt', 'operator': 'Magyar Posta Zrt.', 'contact:email': 'ugyfelszolgalat@posta.hu', 'brand:wikidata': 'Q145614', 'brand:wikipedia': 'hu:Magyar Posta Zrt.', 'operator:addr': '1138 Budapest, Dunavirág utca 2-6.', 'contact:youtube': 'https://www.youtube.com/user/magyarpostaofficial', 'amenity': 'post_office'}",https://www.posta.hu,hupostapp,(postapont|posta),,False,True,2000.0,300.0,220.0,,,,,2022-06-08 15:28:46.243493,,,,True
4755,4426,18,70076 számú Coop üzlet,1403,3571,Alsózsolca,Kossuth Lajos,132,,POINT (48.07236 20.87797),Kossuth Lajos 132,,,,,,,,,,,,,,,,,+36 1 767 8272,uzleti.ugyfelszolgalat@posta.hu,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,07:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,07:00:00,,,,,,,,,,,,,,,,,False,,2022-06-01 13:20:40.601754+00:00,,,48.07236,20.87797,18,PostaPont,post_office,"{'payment:debit_cards': 'yes', 'ref:vatin:hu': '10901232-2-44', 'ref:vatin': 'HU10901232', 'brand': 'Magyar Posta', 'contact:facebook': 'https://www.facebook.com/MagyarPosta', 'payment:cash': 'yes', 'phone': '+3617678200', 'contact:instagram': 'https://www.instagram.com/magyar_posta_zrt', 'operator': 'Magyar Posta Zrt.', 'contact:email': 'ugyfelszolgalat@posta.hu', 'brand:wikidata': 'Q145614', 'brand:wikipedia': 'hu:Magyar Posta Zrt.', 'operator:addr': '1138 Budapest, Dunavirág utca 2-6.', 'contact:youtube': 'https://www.youtube.com/user/magyarpostaofficial', 'amenity': 'post_office'}",https://www.posta.hu,hupostapp,(postapont|posta),,False,True,2000.0,300.0,220.0,,,,,2022-06-08 15:28:46.243493,,,,True
4756,6151,18,51092 számú MOL töltőállomás,1413,3580,Tiszaújváros,35. számú főközlekedési,,,POINT (47.92608 21.04149),35. számú főközlekedési,,,,,,,,,,,,,,,,,+36 1 767 8272,uzleti.ugyfelszolgalat@posta.hu,,,,,,,,,,,,,,,,,,,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,,,,,,,,,,,,,,,,,False,,2022-06-01 13:20:40.601754+00:00,,,47.92608,21.04149,18,PostaPont,post_office,"{'payment:debit_cards': 'yes', 'ref:vatin:hu': '10901232-2-44', 'ref:vatin': 'HU10901232', 'brand': 'Magyar Posta', 'contact:facebook': 'https://www.facebook.com/MagyarPosta', 'payment:cash': 'yes', 'phone': '+3617678200', 'contact:instagram': 'https://www.instagram.com/magyar_posta_zrt', 'operator': 'Magyar Posta Zrt.', 'contact:email': 'ugyfelszolgalat@posta.hu', 'brand:wikidata': 'Q145614', 'brand:wikipedia': 'hu:Magyar Posta Zrt.', 'operator:addr': '1138 Budapest, Dunavirág utca 2-6.', 'contact:youtube': 'https://www.youtube.com/user/magyarpostaofficial', 'amenity': 'post_office'}",https://www.posta.hu,hupostapp,(postapont|posta),,False,True,2000.0,300.0,220.0,,,,,2022-06-08 15:28:46.243493,,,,True
4757,4732,18,70078 számú Coop üzlet,1413,3580,Tiszaújváros,Árpád,29,,POINT (47.93277 21.03179),Árpád 29,,,,,,,,,,,,,,,,,+36 1 767 8272,uzleti.ugyfelszolgalat@posta.hu,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,,,,,,,,,,,,,,,,,,False,,2022-06-01 13:20:40.601754+00:00,,,47.93277,21.03179,18,PostaPont,post_office,"{'payment:debit_cards': 'yes', 'ref:vatin:hu': '10901232-2-44', 'ref:vatin': 'HU10901232', 'brand': 'Magyar Posta', 'contact:facebook': 'https://www.facebook.com/MagyarPosta', 'payment:cash': 'yes', 'phone': '+3617678200', 'contact:instagram': 'https://www.instagram.com/magyar_posta_zrt', 'operator': 'Magyar Posta Zrt.', 'contact:email': 'ugyfelszolgalat@posta.hu', 'brand:wikidata': 'Q145614', 'brand:wikipedia': 'hu:Magyar Posta Zrt.', 'operator:addr': '1138 Budapest, Dunavirág utca 2-6.', 'contact:youtube': 'https://www.youtube.com/user/magyarpostaofficial', 'amenity': 'post_office'}",https://www.posta.hu,hupostapp,(postapont|posta),,False,True,2000.0,300.0,220.0,,,,,2022-06-08 15:28:46.243493,,,,True
4758,4427,18,70079 számú Coop üzlet,1429,3600,Ózd,Bolyki,67,,POINT (48.225 20.2582),Bolyki 67,,,,,,,,,,,,,,,,,+36 1 767 8272,uzleti.ugyfelszolgalat@posta.hu,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,07:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,07:00:00,,,,,,,,,,,,,,,,,False,,2022-06-01 13:20:40.601754+00:00,,,48.225,20.2582,18,PostaPont,post_office,"{'payment:debit_cards': 'yes', 'ref:vatin:hu': '10901232-2-44', 'ref:vatin': 'HU10901232', 'brand': 'Magyar Posta', 'contact:facebook': 'https://www.facebook.com/MagyarPosta', 'payment:cash': 'yes', 'phone': '+3617678200', 'contact:instagram': 'https://www.instagram.com/magyar_posta_zrt', 'operator': 'Magyar Posta Zrt.', 'contact:email': 'ugyfelszolgalat@posta.hu', 'brand:wikidata': 'Q145614', 'brand:wikipedia': 'hu:Magyar Posta Zrt.', 'operator:addr': '1138 Budapest, Dunavirág utca 2-6.', 'contact:youtube': 'https://www.youtube.com/user/magyarpostaofficial', 'amenity': 'post_office'}",https://www.posta.hu,hupostapp,(postapont|posta),,False,True,2000.0,300.0,220.0,,,,,2022-06-08 15:28:46.243493,,,,True
4759,4428,18,70080 számú Coop üzlet,1429,3600,Ózd,József Attila,33,,POINT (48.21069 20.29546),József Attila 33,,,,,,,,,,,,,,,,,+36 1 767 8272,uzleti.ugyfelszolgalat@posta.hu,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:30:00,07:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:30:00,07:00:00,,,,,,,,,,,,,,,,,False,,2022-06-01 13:20:40.601754+00:00,,,48.21069,20.29546,18,PostaPont,post_office,"{'payment:debit_cards': 'yes', 'ref:vatin:hu': '10901232-2-44', 'ref:vatin': 'HU10901232', 'brand': 'Magyar Posta', 'contact:facebook': 'https://www.facebook.com/MagyarPosta', 'payment:cash': 'yes', 'phone': '+3617678200', 'contact:instagram': 'https://www.instagram.com/magyar_posta_zrt', 'operator': 'Magyar Posta Zrt.', 'contact:email': 'ugyfelszolgalat@posta.hu', 'brand:wikidata': 'Q145614', 'brand:wikipedia': 'hu:Magyar Posta Zrt.', 'operator:addr': '1138 Budapest, Dunavirág utca 2-6.', 'contact:youtube': 'https://www.youtube.com/user/magyarpostaofficial', 'amenity': 'post_office'}",https://www.posta.hu,hupostapp,(postapont|posta),,False,True,2000.0,300.0,220.0,,,,,2022-06-08 15:28:46.243493,,,,True
